5,8.36705,27.60228,75.95868,105.90937,250.58215,49.8,32.1,6.29,2.68,1.28,1.97,2.14,0.23,2.02,1.27,4.79,15.85873442,183.84,5828,6,162,19250,11.1,78.6,2.36,7.86403,52.31,0,0,0.132,24.27,52.31,3695,51,6,4,0,14,0,0,0,2,74,6,20,11.1,6,229,3.758389262,1,0,0,0,0,42.33261339
6,5.15939,14.85648,40.27049,59.64727,161.6819,46.9,37.5,3.1,3.33,1.08,4.57,1.33,0.24,0.65,1.04,3.6,15.85873442,183.84,5828,6,162,19250,11.1,78.6,2.36,7.86403,52.31,0,0,0.132,24.27,52.31,3695,51,6,4,0,14,0,0,0,2,74,6,20,11.1,6,229,4.697986577,1,0,0,0,0,31.53347732
7,4.71225,10.33798,16.2662,21.02978,64.32784,44.6,46.1,1.97,1.99,0.65,2.03,0.77,0.27,0.78,0.81,3.8,15.85873442,183.84,5828,6,162,19250,11.1,78.6,2.36,7.86403,52.31,0,0,0.132,24.27,52.31,3695,51,6,4,0,14,0,0,0,2,74,6,20,11.1,6,229,5.771812081,1,0,0,0,0,52.91576674
8,5.73496,11.31894,17.02045,21.67495,66.30134,51.59,28.38,10.97,0.14,2.89,1.7,0.29,1.09,1.65,0.56,0.65,15.85873442,183.84,5828,6,162,19250,11.1,78.6,2.36,7.86403,52.31,0,0,0.132,24.27,52.31,3695,51,6,4,0,14,0,0,0,2,74,6,20,11.1,6,229,169.1275168,1,0,0,0,0,46.00431965
9,5.82226,12.0241,20.09785,27.60228,74.81966,60.3,22.62,6.2,0.14,2.57,2.59,0.53,0.45,2.36,1.48,7.03,15.85873442,183.84,5828,6,162,19250,11.1,78.6,2.36,7.86403,52.31,0,0,0.132,24.27,52.31,3695,51,6,4,0,14,0,0,0,2,74,6,20,11.1,6,229,106.0402685,1,0,0,0,0,35.20518359
0,4.4359,12.96764,29.32187,42.77929,110.82033,48.6,39.9,2.79,1.69,1.02,2.19,2.04,0.09,0.67,0.93,8.63,7.297767265,10.811,4273,13,84,2460,3.03,26.7,2.04,8.29802,50.2,1.524,0,1.026,11.087,50.2,2348,72,0,0,0,0,5,1,0,2,5,5,3,3.03,2,166,357.0552147,0,1,0,0,0,57.17255717
1,3.81386,8.62374,13.36547,17.27957,78.28901,46.2,43.7,2.2,0,0.76,2.74,1.81,0.27,0.73,1.37,4.79,7.297767265,10.811,4273,13,84,2460,3.03,26.7,2.04,8.29802,50.2,1.524,0,1.026,11.087,50.2,2348,72,0,0,0,0,5,1,0,2,5,5,3,3.03,2,166,408.5889571,0,1,0,0,0,59.25155925
2,6.97962,24.45972,71.50406,101.21604,487.1515,49.2,31,6.56,2.97,1.19,2.05,2.85,0.25,2.26,1.54,4.38,7.297767265,10.811,4273,13,84,2460,3.03,26.7,2.04,8.29802,50.2,1.524,0,1.026,11.087,50.2,2348,72,0,0,0,0,5,1,0,2,5,5,3,3.03,2,166,184.0490798,0,1,0,0,0,33.05613306
3,5.82226,14.41427,38.48592,55.30726,130.85728,48.3,32,6.57,5.17,1.33,1.31,1.83,0.22,1.97,1.09,6.26,7.297767265,10.811,4273,13,84,2460,3.03,26.7,2.04,8.29802,50.2,1.524,0,1.026,11.087,50.2,2348,72,0,0,0,0,5,1,0,2,5,5,3,3.03,2,166,158.2822086,0,1,0,0,0,34.3035343
4,3.13374,9.30045,18.08081,26.78068,71.50406,50.2,32.7,3.56,3.22,1.07,2.79,2.58,0.23,2.22,1.28,4.68,7.297767265,10.811,4273,13,84,2460,3.03,26.7,2.04,8.29802,50.2,1.524,0,1.026,11.087,50.2,2348,72,0,0,0,0,5,1,0,2,5,5,3,3.03,2,166,128.8343558,0,1,0,0,0,38.25363825
5,8.36705,27.60228,75.95868,105.90937,250.58215,49.8,32.1,6.29,2.68,1.28,1.97,2.14,0.23,2.02,1.27,4.79,7.297767265,10.811,4273,13,84,2460,3.03,26.7,2.04,8.29802,50.2,1.524,0,1.026,11.087,50.2,2348,72,0,0,0,0,5,1,0,2,5,5,3,3.03,2,166,143.5582822,0,1,0,0,0,42.82744283
6,5.15939,14.85648,40.27049,59.64727,161.6819,46.9,37.5,3.1,3.33,1.08,4.57,1.33,0.24,0.65,1.04,3.6,7.297767265,10.811,4273,13,84,2460,3.03,26.7,2.04,8.29802,50.2,1.524,0,1.026,11.087,50.2,2348,72,0,0,0,0,5,1,0,2,5,5,3,3.03,2,166,467.4846626,0,1,0,0,0,57.17255717
7,4.71225,10.33798,16.2662,21.02978,64.32784,44.6,46.1,1.97,1.99,0.65,2.03,0.77,0.27,0.78,0.81,3.8,7.297767265,10.811,4273,13,84,2460,3.03,26.7,2.04,8.29802,50.2,1.524,0,1.026,11.087,50.2,2348,72,0,0,0,0,5,1,0,2,5,5,3,3.03,2,166,327.607362,0,1,0,0,0,49.06444906
8,5.73496,11.31894,17.02045,21.67495,66.30134,51.59,28.38,10.97,0.14,2.89,1.7,0.29,1.09,1.65,0.56,0.65,7.297767265,10.811,4273,13,84,2460,3.03,26.7,2.04,8.29802,50.2,1.524,0,1.026,11.087,50.2,2348,72,0,0,0,0,5,1,0,2,5,5,3,3.03,2,166,158.2822086,0,1,0,0,0,19.12681913
9,5.82226,12.0241,20.09785,27.60228,74.81966,60.3,22.62,6.2,0.14,2.57,2.59,0.53,0.45,2.36,1.48,7.03,7.297767265,10.811,4273,13,84,2460,3.03,26.7,2.04,8.29802,50.2,1.524,0,1.026,11.087,50.2,2348,72,0,0,0,0,5,1,0,2,5,5,3,3.03,2,166,143.5582822,0,1,0,0,0,14.55301455
0,4.4359,12.96764,29.32187,42.77929,110.82033,48.6,39.9,2.79,1.69,1.02,2.19,2.04,0.09,0.67,0.93,8.63,13.84489822,50.9415,3680,5,153,6110,12.4,50.6,1.63,6.74619,21.5,0,0,0.489,24.89,21.5,2183,46,7,3,0,0,0,0,0,2,23,7,5,12.4,4,229,87.66233766,0,1,0,0,0,3.131991051
1,3.81386,8.62374,13.36547,17.27957,78.28901,46.2,43.7,2.2,0,0.76,2.74,1.81,0.27,0.73,1.37,4.79,13.84489822,50.9415,3680,5,153,6110,12.4,50.6,1.63,6.74619,21.5,0,0,0.489,24.89,21.5,2183,46,7,3,0,0,0,0,0,2,23,7,5,12.4,4,229,81.81818182,0,1,0,0,0,11.63310962
2,6.97962,24.45972,71.50406,101.21604,487.1515,49.2,31,6.56,2.97,1.19,2.05,2.85,0.25,2.26,1.54,4.38,13.84489822,50.9415,3680,5,153,6110,12.4,50.6,1.63,6.74619,21.5,0,0,0.489,24.89,21.5,2183,46,7,3,0,0,0,0,0,2,23,7,5,12.4,4,229,74.02597403,0,1,0,0,0,2.460850112
3,5.82226,14.41427,38.48592,55.30726,130.85728,48.3,32,6.57,5.17,1.33,1.31,1.83,0.22,1.97,1.09,6.26,13.84489822,50.9415,3680,5,153,6110,12.4,50.6,1.63,6.74619,21.5,0,0,0.489,24.89,21.5,2183,46,7,3,0,0,0,0,0,2,23,7,5,12.4,4,229,66.23376623,0,1,0,0,0,10.06711409
4,3.13374,9.30045,18.08081,26.78068,71.50406,50.2,32.7,3.56,3.22,1.07,2.79,2.58,0.23,2.22,1.28,4.68,13.84489822,50.9415,3680,5,153,6110,12.4,50.6,1.63,6.74619,21.5,0,0,0.489,24.89,21.5,2183,46,7,3,0,0,0,0,0,2,23,7,5,12.4,4,229,136.3636364,0,1,0,0,0,6.263982103
5,8.36705,27.60228,75.95868,105.90937,250.58215,49.8,32.1,6.29,2.68,1.28,1.97,2.14,0.23,2.02,1.27,4.79,13.84489822,50.9415,3680,5,153,6110,12.4,50.6,1.63,6.74619,21.5,0,0,0.489,24.89,21.5,2183,46,7,3,0,0,0,0,0,2,23,7,5,12.4,4,229,66.23376623,0,1,0,0,0,3.131991051
6,5.15939,14.85648,40.27049,59.64727,161.6819,46.9,37.5,3.1,3.33,1.08,4.57,1.33,0.24,0.65,1.04,3.6,13.84489822,50.9415,3680,5,153,6110,12.4,50.6,1.63,6.74619,21.5,0,0,0.489,24.89,21.5,2183,46,7,3,0,0,0,0,0,2,23,7,5,12.4,4,229,48.7012987,0,1,0,0,0,7.382550336
7,4.71225,10.33798,16.2662,21.02978,64.32784,44.6,46.1,1.97,1.99,0.65,2.03,0.77,0.27,0.78,0.81,3.8,13.84489822,50.9415,3680,5,153,6110,12.4,50.6,1.63,6.74619,21.5,0,0,0.489,24.89,21.5,2183,46,7,3,0,0,0,0,0,2,23,7,5,12.4,4,229,50.64935065,0,1,0,0,0,21.02908277
8,5.73496,11.31894,17.02045,21.67495,66.30134,51.59,28.38,10.97,0.14,2.89,1.7,0.29,1.09,1.65,0.56,0.65,13.84489822,50.9415,3680,5,153,6110,12.4,50.6,1.63,6.74619,21.5,0,0,0.489,24.89,21.5,2183,46,7,3,0,0,0,0,0,2,23,7,5,12.4,4,229,212.3376623,0,1,0,0,0,3.131991051
9,5.82226,12.0241,20.09785,27.60228,74.81966,60.3,22.62,6.2,0.14,2.57,2.59,0.53,0.45,2.36,1.48,7.03,13.84489822,50.9415,3680,5,153,6110,12.4,50.6,1.63,6.74619,21.5,0,0,0.489,24.89,21.5,2183,46,7,3,0,0,0,0,0,2,23,7,5,12.4,4,229,204.5454545,0,1,0,0,0,3.803131991
0,4.4359,12.96764,29.32187,42.77929,110.82033,48.6,39.9,2.79,1.69,1.02,2.19,2.04,0.09,0.67,0.93,8.63,12.09293747,51.9961,2944,6,139,7140,11.6,64.3,1.66,6.76651,21,0,0,0.449,23.35,21,2180,49,5,5,0,0,0,0,1,1,24,6,6,11.6,4,229,102.0833333,0,1,0,0,0,2.092050209
1,3.81386,8.62374,13.36547,17.27957,78.28901,46.2,43.7,2.2,0,0.76,2.74,1.81,0.27,0.73,1.37,4.79,12.09293747,51.9961,2944,6,139,7140,11.6,64.3,1.66,6.76651,21,0,0,0.449,23.35,21,2180,49,5,5,0,0,0,0,1,1,24,6,6,11.6,4,229,93.75,0,1,0,0,0,8.368200837
2,6.97962,24.45972,71.50406,101.21604,487.1515,49.2,31,6.56,2.97,1.19,2.05,2.85,0.25,2.26,1.54,4.38,12.09293747,51.9961,2944,6,139,7140,11.6,64.3,1.66,6.76651,21,0,0,0.449,23.35,21,2180,49,5,5,0,0,0,0,1,1,24,6,6,11.6,4,229,175,0,1,0,0,0,1.882845188
3,5.82226,14.41427,38.48592,55.30726,130.85728,48.3,32,6.57,5.17,1.33,1.31,1.83,0.22,1.97,1.09,6.26,12.09293747,51.9961,2944,6,139,7140,11.6,64.3,1.66,6.76651,21,0,0,0.449,23.35,21,2180,49,5,5,0,0,0,0,1,1,24,6,6,11.6,4,229,141.6666667,0,1,0,0,0,1.673640167
4,3.13374,9.30045,18.08081,26.78068,71.50406,50.2,32.7,3.56,3.22,1.07,2.79,2.58,0.23,2.22,1.28,4.68,12.09293747,51.9961,2944,6,139,7140,11.6,64.3,1.66,6.76651,21,0,0,0.449,23.35,21,2180,49,5,5,0,0,0,0,1,1,24,6,6,11.6,4,229,95.83333333,0,1,0,0,0,2.092050209
5,8.36705,27.60228,75.95868,105.90937,250.58215,49.8,32.1,6.29,2.68,1.28,1.97,2.14,0.23,2.02,1.27,4.79,12.09293747,51.9961,2944,6,139,7140,11.6,64.3,1.66,6.76651,21,0,0,0.449,23.35,21,2180,49,5,5,0,0,0,0,1,1,24,6,6,11.6,4,229,85.41666667,0,1,0,0,0,2.092050209
6,5.15939,14.85648,40.27049,59.64727,161.6819,46.9,37.5,3.1,3.33,1.08,4.57,1.33,0.24,0.65,1.04,3.6,12.09293747,51.9961,2944,6,139,7140,11.6,64.3,1.66,6.76651,21,0,0,0.449,23.35,21,2180,49,5,5,0,0,0,0,1,1,24,6,6,11.6,4,229,56.25,0,1,0,0,0,12.76150628
7,4.71225,10.33798,16.2662,21.02978,64.32784,44.6,46.1,1.97,1.99,0.65,2.03,0.77,0.27,0.78,0.81,3.8,12.09293747,51.9961,2944,6,139,7140,11.6,64.3,1.66,6.76651,21,0,0,0.449,23.35,21,2180,49,5,5,0,0,0,0,1,1,24,6,6,11.6,4,229,50,0,1,0,0,0,7.740585774
8,5.73496,11.31894,17.02045,21.67495,66.30134,51.59,28.38,10.97,0.14,2.89,1.7,0.29,1.09,1.65,0.56,0.65,12.09293747,51.9961,2944,6,139,7140,11.6,64.3,1.66,6.76651,21,0,0,0.449,23.35,21,2180,49,5,5,0,0,0,0,1,1,24,6,6,11.6,4,229,54.16666667,0,1,0,0,0,1.673640167
9,5.82226,12.0241,20.09785,27.60228,74.81966,60.3,22.62,6.2,0.14,2.57,2.59,0.53,0.45,2.36,1.48,7.03,12.09293747,51.9961,2944,6,139,7140,11.6,64.3,1.66,6.76651,21,0,0,0.449,23.35,21,2180,49,5,5,0,0,0,0,1,1,24,6,6,11.6,4,229,27.08333333,0,1,0,0,0,6.90376569
0,4.4359,12.96764,29.32187,42.77929,110.82033,48.6,39.9,2.79,1.69,1.02,2.19,2.04,0.09,0.67,0.93,8.63,21.72396574,74.9216,887,15,119,5727,4.31,78,2.18,9.7886,24.44,0,0,0.329,24.64,24.44,1090,84,0,10,0,0,3,3,0,2,33,3,15,4.31,4,166,95.10638298,0,1,0,0,0,3.404255319
1,3.81386,8.62374,13.36547,17.27957,78.28901,46.2,43.7,2.2,0,0.76,2.74,1.81,0.27,0.73,1.37,4.79,21.72396574,74.9216,887,15,119,5727,4.31,78,2.18,9.7886,24.44,0,0,0.329,24.64,24.44,1090,84,0,10,0,0,3,3,0,2,33,3,15,4.31,4,166,98.93617021,0,1,0,0,0,5.744680851
2,6.97962,24.45972,71.50406,101.21604,487.1515,49.2,31,6.56,2.97,1.19,2.05,2.85,0.25,2.26,1.54,4.38,21.72396574,74.9216,887,15,119,5727,4.31,78,2.18,9.7886,24.44,0,0,0.329,24.64,24.44,1090,84,0,10,0,0,3,3,0,2,33,3,15,4.31,4,166,97.44680851,0,1,0,0,0,0.212765957
3,5.82226,14.41427,38.48592,55.30726,130.85728,48.3,32,6.57,5.17,1.33,1.31,1.83,0.22,1.97,1.09,6.26,21.72396574,74.9216,887,15,119,5727,4.31,78,2.18,9.7886,24.44,0,0,0.329,24.64,24.44,1090,84,0,10,0,0,3,3,0,2,33,3,15,4.31,4,166,93.82978723,0,1,0,0,0,4.680851064
4,3.13374,9.30045,18.08081,26.78068,71.50406,50.2,32.7,3.56,3.22,1.07,2.79,2.58,0.23,2.22,1.28,4.68,21.72396574,74.9216,887,15,119,5727,4.31,78,2.18,9.7886,24.44,0,0,0.329,24.64,24.44,1090,84,0,10,0,0,3,3,0,2,33,3,15,4.31,4,166,97.65957447,0,1,0,0,0,5.106382979
5,8.36705,27.60228,75.95868,105.90937,250.58215,49.8,32.1,6.29,2.68,1.28,1.97,2.14,0.23,2.02,1.27,4.79,21.72396574,74.9216,887,15,119,5727,4.31,78,2.18,9.7886,24.44,0,0,0.329,24.64,24.44,1090,84,0,10,0,0,3,3,0,2,33,3,15,4.31,4,166,94.89361702,0,1,0,0,0,1.70212766
6,5.15939,14.85648,40.27049,59.64727,161.6819,46.9,37.5,3.1,3.33,1.08,4.57,1.33,0.24,0.65,1.04,3.6,21.72396574,74.9216,887,15,119,5727,4.31,78,2.18,9.7886,24.44,0,0,0.329,24.64,24.44,1090,84,0,10,0,0,3,3,0,2,33,3,15,4.31,4,166,96.38297872,0,1,0,0,0,1.276595745
7,4.71225,10.33798,16.2662,21.02978,64.32784,44.6,46.1,1.97,1.99,0.65,2.03,0.77,0.27,0.78,0.81,3.8,21.72396574,74.9216,887,15,119,5727,4.31,78,2.18,9.7886,24.44,0,0,0.329,24.64,24.44,1090,84,0,10,0,0,3,3,0,2,33,3,15,4.31,4,166,98.5106383,0,1,0,0,0,14.68085106
8,5.73496,11.31894,17.02045,21.67495,66.30134,51.59,28.38,10.97,0.14,2.89,1.7,0.29,1.09,1.65,0.56,0.65,21.72396574,74.9216,887,15,119,5727,4.31,78,2.18,9.7886,24.44,0,0,0.329,24.64,24.44,1090,84,0,10,0,0,3,3,0,2,33,3,15,4.31,4,166,81.4893617,0,1,0,0,0,6.382978723
9,5.82226,12.0241,20.09785,27.60228,74.81966,60.3,22.62,6.2,0.14,2.57,2.59,0.53,0.45,2.36,1.48,7.03,21.72396574,74.9216,887,15,119,5727,4.31,78,2.18,9.7886,24.44,0,0,0.329,24.64,24.44,1090,84,0,10,0,0,3,3,0,2,33,3,15,4.31,4,166,81.91489362,0,1,0,0,0,11.4893617
0,4.4359,12.96764,29.32187,42.77929,110.82033,48.6,39.9,2.79,1.69,1.02,2.19,2.04,0.09,0.67,0.93,8.63,25.00931092,44.955912,3103,3,170,2985,17.8,18.1,1.36,6.56149,14.1,0,6.35E-06,0.568,25.52,14.1,1814,11,9,1,0,0,0,0,0,2,34,9,3,17.8,4,194,25.57377049,0,1,0,0,0,23.36244541
1,3.81386,8.62374,13.36547,17.27957,78.28901,46.2,43.7,2.2,0,0.76,2.74,1.81,0.27,0.73,1.37,4.79,25.00931092,44.955912,3103,3,170,2985,17.8,18.1,1.36,6.56149,14.1,0,6.35E-06,0.568,25.52,14.1,1814,11,9,1,0,0,0,0,0,2,34,9,3,17.8,4,194,34.75409836,0,1,0,0,0,17.90393013
2,6.97962,24.45972,71.50406,101.21604,487.1515,49.2,31,6.56,2.97,1.19,2.05,2.85,0.25,2.26,1.54,4.38,25.00931092,44.955912,3103,3,170,2985,17.8,18.1,1.36,6.56149,14.1,0,6.35E-06,0.568,25.52,14.1,1814,11,9,1,0,0,0,0,0,2,34,9,3,17.8,4,194,22.29508197,0,1,0,0,0,17.90393013
3,5.82226,14.41427,38.48592,55.30726,130.85728,48.3,32,6.57,5.17,1.33,1.31,1.83,0.22,1.97,1.09,6.26,25.00931092,44.955912,3103,3,170,2985,17.8,18.1,1.36,6.56149,14.1,0,6.35E-06,0.568,25.52,14.1,1814,11,9,1,0,0,0,0,0,2,34,9,3,17.8,4,194,21.96721311,0,1,0,0,0,17.2489083
4,3.13374,9.30045,18.08081,26.78068,71.50406,50.2,32.7,3.56,3.22,1.07,2.79,2.58,0.23,2.22,1.28,4.68,25.00931092,44.955912,3103,3,170,2985,17.8,18.1,1.36,6.56149,14.1,0,6.35E-06,0.568,25.52,14.1,1814,11,9,1,0,0,0,0,0,2,34,9,3,17.8,4,194,30.49180328,0,1,0,0,0,20.74235808
5,8.36705,27.60228,75.95868,105.90937,250.58215,49.8,32.1,6.29,2.68,1.28,1.97,2.14,0.23,2.02,1.27,4.79,25.00931092,44.955912,3103,3,170,2985,17.8,18.1,1.36,6.56149,14.1,0,6.35E-06,0.568,25.52,14.1,1814,11,9,1,0,0,0,0,0,2,34,9,3,17.8,4,194,25.24590164,0,1,0,0,0,16.81222707
6,5.15939,14.85648,40.27049,59.64727,161.6819,46.9,37.5,3.1,3.33,1.08,4.57,1.33,0.24,0.65,1.04,3.6,25.00931092,44.955912,3103,3,170,2985,17.8,18.1,1.36,6.56149,14.1,0,6.35E-06,0.568,25.52,14.1,1814,11,9,1,0,0,0,0,0,2,34,9,3,17.8,4,194,25.90163934,0,1,0,0,0,23.36244541
7,4.71225,10.33798,16.2662,21.02978,64.32784,44.6,46.1,1.97,1.99,0.65,2.03,0.77,0.27,0.78,0.81,3.8,25.00931092,44.955912,3103,3,170,2985,17.8,18.1,1.36,6.56149,14.1,0,6.35E-06,0.568,25.52,14.1,1814,11,9,1,0,0,0,0,0,2,34,9,3,17.8,4,194,24.91803279,0,1,0,0,0,18.12227074
8,5.73496,11.31894,17.02045,21.67495,66.30134,51.59,28.38,10.97,0.14,2.89,1.7,0.29,1.09,1.65,0.56,0.65,25.00931092,44.955912,3103,3,170,2985,17.8,18.1,1.36,6.56149,14.1,0,6.35E-06,0.568,25.52,14.1,1814,11,9,1,0,0,0,0,0,2,34,9,3,17.8,4,194,41.31147541,0,1,0,0,0,37.11790393
9,5.82226,12.0241,20.09785,27.60228,74.81966,60.3,22.62,6.2,0.14,2.57,2.59,0.53,0.45,2.36,1.48,7.03,25.00931092,44.955912,3103,3,170,2985,17.8,18.1,1.36,6.56149,14.1,0,6.35E-06,0.568,25.52,14.1,1814,11,9,1,0,0,0,0,0,2,34,9,3,17.8,4,194,35.40983607,0,1,0,0,0,31.44104803
0,4.4359,12.96764,29.32187,42.77929,110.82033,48.6,39.9,2.79,1.69,1.02,2.19,2.04,0.09,0.67,0.93,8.63,15.50088069,95.96,4912,6,154,10280,12.8,71.9,2.16,7.09243,37.48,0,0,0.251,24.06,37.48,2896,50,5,5,0,0,0,0,1,1,42,6,6,12.8,5,229,17.60869565,0,1,0,0,0,3.056768559
1,3.81386,8.62374,13.36547,17.27957,78.28901,46.2,43.7,2.2,0,0.76,2.74,1.81,0.27,0.73,1.37,4.79,15.50088069,95.96,4912,6,154,10280,12.8,71.9,2.16,7.09243,37.48,0,0,0.251,24.06,37.48,2896,50,5,5,0,0,0,0,1,1,42,6,6,12.8,5,229,25.43478261,0,1,0,0,0,6.331877729
2,6.97962,24.45972,71.50406,101.21604,487.1515,49.2,31,6.56,2.97,1.19,2.05,2.85,0.25,2.26,1.54,4.38,15.50088069,95.96,4912,6,154,10280,12.8,71.9,2.16,7.09243,37.48,0,0,0.251,24.06,37.48,2896,50,5,5,0,0,0,0,1,1,42,6,6,12.8,5,229,1.304347826,0,1,0,0,0,0
3,5.82226,14.41427,38.48592,55.30726,130.85728,48.3,32,6.57,5.17,1.33,1.31,1.83,0.22,1.97,1.09,6.26,15.50088069,95.96,4912,6,154,10280,12.8,71.9,2.16,7.09243,37.48,0,0,0.251,24.06,37.48,2896,50,5,5,0,0,0,0,1,1,42,6,6,12.8,5,229,6.847826087,0,1,0,0,0,0
4,3.13374,9.30045,18.08081,26.78068,71.50406,50.2,32.7,3.56,3.22,1.07,2.79,2.58,0.23,2.22,1.28,4.68,15.50088069,95.96,4912,6,154,10280,12.8,71.9,2.16,7.09243,37.48,0,0,0.251,24.06,37.48,2896,50,5,5,0,0,0,0,1,1,42,6,6,12.8,5,229,1.630434783,0,1,0,0,0,6.113537118
5,8.36705,27.60228,75.95868,105.90937,250.58215,49.8,32.1,6.29,2.68,1.28,1.97,2.14,0.23,2.02,1.27,4.79,15.50088069,95.96,4912,6,154,10280,12.8,71.9,2.16,7.09243,37.48,0,0,0.251,24.06,37.48,2896,50,5,5,0,0,0,0,1,1,42,6,6,12.8,5,229,7.5,0,1,0,0,0,0
6,5.15939,14.85648,40.27049,59.64727,161.6819,46.9,37.5,3.1,3.33,1.08,4.57,1.33,0.24,0.65,1.04,3.6,15.50088069,95.96,4912,6,154,10280,12.8,71.9,2.16,7.09243,37.48,0,0,0.251,24.06,37.48,2896,50,5,5,0,0,0,0,1,1,42,6,6,12.8,5,229,9.456521739,0,1,0,0,0,5.240174672
7,4.71225,10.33798,16.2662,21.02978,64.32784,44.6,46.1,1.97,1.99,0.65,2.03,0.77,0.27,0.78,0.81,3.8,15.50088069,95.96,4912,6,154,10280,12.8,71.9,2.16,7.09243,37.48,0,0,0.251,24.06,37.48,2896,50,5,5,0,0,0,0,1,1,42,6,6,12.8,5,229,13.36956522,0,1,0,0,0,6.986899563
8,5.73496,11.31894,17.02045,21.67495,66.30134,51.59,28.38,10.97,0.14,2.89,1.7,0.29,1.09,1.65,0.56,0.65,15.50088069,95.96,4912,6,154,10280,12.8,71.9,2.16,7.09243,37.48,0,0,0.251,24.06,37.48,2896,50,5,5,0,0,0,0,1,1,42,6,6,12.8,5,229,42.39130435,0,1,0,0,0,12.22707424
9,5.82226,12.0241,20.09785,27.60228,74.81966,60.3,22.62,6.2,0.14,2.57,2.59,0.53,0.45,2.36,1.48,7.03,15.50088069,95.96,4912,6,154,10280,12.8,71.9,2.16,7.09243,37.48,0,0,0.251,24.06,37.48,2896,50,5,5,0,0,0,0,1,1,42,6,6,12.8,5,229,46.95652174,0,1,0,0,0,8.951965066
0,4.4359,12.96764,29.32187,42.77929,110.82033,48.6,39.9,2.79,1.69,1.02,2.19,2.04,0.09,0.67,0.93,8.63,30.19142344,121.76,1860,15,139,6697,6.6,103.2,2.05,8.60839,19.79,0,0,0.207,25.23,19.79,903.78,85,0,10,0,0,3,3,0,2,51,3,15,6.6,5,166,66.66666667,0,1,0,0,0,5.627705628
1,3.81386,8.62374,13.36547,17.27957,78.28901,46.2,43.7,2.2,0,0.76,2.74,1.81,0.27,0.73,1.37,4.79,30.19142344,121.76,1860,15,139,6697,6.6,103.2,2.05,8.60839,19.79,0,0,0.207,25.23,19.79,903.78,85,0,10,0,0,3,3,0,2,51,3,15,6.6,5,166,12.34567901,0,1,0,0,0,0
2,6.97962,24.45972,71.50406,101.21604,487.1515,49.2,31,6.56,2.97,1.19,2.05,2.85,0.25,2.26,1.54,4.38,30.19142344,121.76,1860,15,139,6697,6.6,103.2,2.05,8.60839,19.79,0,0,0.207,25.23,19.79,903.78,85,0,10,0,0,3,3,0,2,51,3,15,6.6,5,166,29.62962963,0,1,0,0,0,0
3,5.82226,14.41427,38.48592,55.30726,130.85728,48.3,32,6.57,5.17,1.33,1.31,1.83,0.22,1.97,1.09,6.26,30.19142344,121.76,1860,15,139,6697,6.6,103.2,2.05,8.60839,19.79,0,0,0.207,25.23,19.79,903.78,85,0,10,0,0,3,3,0,2,51,3,15,6.6,5,166,22.22222222,0,1,0,0,0,0
4,3.13374,9.30045,18.08081,26.78068,71.50406,50.2,32.7,3.56,3.22,1.07,2.79,2.58,0.23,2.22,1.28,4.68,30.19142344,121.76,1860,15,139,6697,6.6,103.2,2.05,8.60839,19.79,0,0,0.207,25.23,19.79,903.78,85,0,10,0,0,3,3,0,2,51,3,15,6.6,5,166,34.56790123,0,1,0,0,0,0
5,8.36705,27.60228,75.95868,105.90937,250.58215,49.8,32.1,6.29,2.68,1.28,1.97,2.14,0.23,2.02,1.27,4.79,30.19142344,121.76,1860,15,139,6697,6.6,103.2,2.05,8.60839,19.79,0,0,0.207,25.23,19.79,903.78,85,0,10,0,0,3,3,0,2,51,3,15,6.6,5,166,22.71604938,0,1,0,0,0,0
6,5.15939,14.85648,40.27049,59.64727,161.6819,46.9,37.5,3.1,3.33,1.08,4.57,1.33,0.24,0.65,1.04,3.6,30.19142344,121.76,1860,15,139,6697,6.6,103.2,2.05,8.60839,19.79,0,0,0.207,25.23,19.79,903.78,85,0,10,0,0,3,3,0,2,51,3,15,6.6,5,166,13.82716049,0,1,0,0,0,12.77056277
7,4.71225,10.33798,16.2662,21.02978,64.32784,44.6,46.1,1.97,1.99,0.65,2.03,0.77,0.27,0.78,0.81,3.8,30.19142344,121.76,1860,15,139,6697,6.6,103.2,2.05,8.60839,19.79,0,0,0.207,25.23,19.79,903.78,85,0,10,0,0,3,3,0,2,51,3,15,6.6,5,166,10.86419753,0,1,0,0,0,0
8,5.73496,11.31894,17.02045,21.67495,66.30134,51.59,28.38,10.97,0.14,2.89,1.7,0.29,1.09,1.65,0.56,0.65,30.19142344,121.76,1860,15,139,6697,6.6,103.2,2.05,8.60839,19.79,0,0,0.207,25.23,19.79,903.78,85,0,10,0,0,3,3,0,2,51,3,15,6.6,5,166,14.32098765,0,1,0,0,0,0
9,5.82226,12.0241,20.09785,27.60228,74.81966,60.3,22.62,6.2,0.14,2.57,2.59,0.53,0.45,2.36,1.48,7.03,30.19142344,121.76,1860,15,139,6697,6.6,103.2,2.05,8.60839,19.79,0,0,0.207,25.23,19.79,903.78,85,0,10,0,0,3,3,0,2,51,3,15,6.6,5,166,10.86419753,0,1,0,0,0,0
